,index,CLEANED REASON,REASON,AVG SCORE,TO USER ACCOUNT,DATE,category
599,599,alway,for always being there,2.27,Zeptimus#3359,2021-08-26T22:00:00.000Z,
602,602,take comm call chuy,for taking on the Comms call for Chuy,8.67,Mount Manu#3530,2021-08-16T22:00:00.000Z,
606,606,keep bird’ eye view take care everyon,for keeping a bird’s eye view and taking care of everyone,8.67,"griff (💜, 💜)#8888",2021-08-26T22:00:00.000Z,
607,607,post next graviton train organ,for the post on the next Graviton training and organizing that,3.77,Juankbell#7458,2021-08-26T22:00:00.000Z,
608,608,post propos hatch dao,for posting proposals for Hatch DAO,8.67,liviade#1387,2021-08-26T22:00:00.000Z,
609,609,much,for doing so much,4.33,ygg_anderson#4998,2021-08-26T22:00:00.000Z,
611,611,rock tec role document ,for rocking the TEC roles document!,7.87,Mount Manu#3530,2021-08-17T22:00:00.000Z,
613,613,take time go common upgrad paramet gotten yet also valuabl advic mental health ty buddi ,"for taking the time to go over some of the commons upgrade parameters i hadn't gotten yet and also his valuable advice on mental health, ty buddy!",8.67,Mount Manu#3530,2021-08-03T22:00:00.000Z,
628,628,contribut comm,for their contributions in Comms,5.67,chuygarcia.eth#6692,2021-08-05T22:00:00.000Z,
629,629,contribut comm,for their contributions in Comms,4.67,Mount Manu#3530,2021-08-05T22:00:00.000Z,
634,634,yesterday transpar sync ⚡,for yesterday transparency sync ⚡,4.67,Zeptimus#3359,2021-08-30T22:00:00.000Z,
637,637,activ enrich agenda next session th,for actively enriching the agenda for our next session on 18th,4.0,Mount Manu#3530,2021-08-03T22:00:00.000Z,
640,640,far best singer te common 🤩 🎼 🍻,for being by far the best singer in TE Commons 🤩 🎼 🍻,4.67,DanKnobelsdorf#0326,2021-08-29T22:00:00.000Z,
649,649,meet eduardo person,for meeting Eduardo in person,4.0,Juankbell#7458,2021-08-05T22:00:00.000Z,
651,651,meet eduardo person,for meeting Eduardo in person,3.33,Suga#8514,2021-08-05T22:00:00.000Z,
665,665,orient stuff,for orientation stuff,4.0,natesuits#4789,2021-08-26T22:00:00.000Z,
666,666,gather kick meet tec agreement,for gathering for kick-off meeting for the TEC agreements,4.0,storypup#2167,2021-08-26T22:00:00.000Z,
674,674,nice call eduardo,for a very nice call with Eduardo,3.33,Suga#8514,2021-08-26T22:00:00.000Z,
677,677,take weekli updat solo week thank much ,for taking on the weekly update solo this week! Thank you so much!,4.67,Tam2140#9361,2021-08-16T22:00:00.000Z,
678,678,upcom comm project chuy excit,for all the upcoming comms projects that Chuy is excited about,3.33,Mount Manu#3530,2021-08-26T22:00:00.000Z,
680,680,contribut comm,for all of their contributions in comms,5.67,chuygarcia.eth#6692,2021-08-26T22:00:00.000Z,
691,691,contribut comm 📡,for their contributions in Comms 📡,4.67,chuygarcia.eth#6692,2021-08-19T22:00:00.000Z,
693,693,articl forum ✍🏻,for their articles in the forum ✍🏻,5.67,Tam2140#9361,2021-08-19T22:00:00.000Z,
700,700,new propos hatch dao,for the new proposals for the Hatch DAO,2.93,Tam2140#9361,2021-08-26T22:00:00.000Z,
701,701,take  govern giveback propos,for taking on the 75% Governance Giveback proposal,7.27,Juankbell#7458,2021-08-26T22:00:00.000Z,
703,703,get acidlazz involv project week,for getting acidlazzer involved in their projects this week,9.67,natesuits#4789,2021-08-26T22:00:00.000Z,
704,704,contribut tec hatch next post,for contributing to the TEC hatch what's next post,11.33,natesuits#4789,2021-08-25T22:00:00.000Z,
705,705,great on chuy warm welcom,for great 1on1s with Chuy and warming welcome,6.33,"griff (💜, 💜)#8888",2021-08-26T22:00:00.000Z,
707,707,grade facilit skill navig softgov meet space encourag self reflect engag,for grade A facilitation skills in navigating SoftGov meeting space and encouraging self-reflective engagement,9.67,Suga#8514,2021-08-30T22:00:00.000Z,
708,708,new propos hatch dao,for the new proposals for the Hatch DAO,11.33,Zeptimus#3359,2021-08-26T22:00:00.000Z,
709,709,contribut comm,for all of their contributions in comms,2.27,Mount Manu#3530,2021-08-26T22:00:00.000Z,
713,713,care swagtec order,for caring about my SWAGTEC order,4.67,iviangita#3204,2021-08-25T22:00:00.000Z,
716,716,great meme week ,for the great memes this week!,4.67,Zeptimus#3359,2021-08-26T22:00:00.000Z,
717,717,meme need propos 🙏🏽,for the memes we need for the proposals 🙏🏽,1.37,Zeptimus#3359,2021-08-26T22:00:00.000Z,
719,719,tip groovi bot replac,for the tip on a groovy bot replacement,6.33,karmaticacid#1218,2021-08-24T22:00:00.000Z,
720,720,juan,for the 1on1 with Juan,5.33,"griff (💜, 💜)#8888",2021-08-26T22:00:00.000Z,
722,722,post discord role descript forum contribut tec transpar 🌟,for posting the Discord roles descriptions in the forum and contributing to TEC transparency 🌟,11.33,ZER8🧠#9093,2021-08-28T22:00:00.000Z,
724,724,get  governacn right post ,for getting the 75% governacne rights post out!,9.67,Juankbell#7458,2021-08-24T22:00:00.000Z,
725,725,set foundat hubspot,for setting up the foundation for Hubspot,2.67,iviangita#3204,2021-08-26T22:00:00.000Z,
726,726,propos forum,for their proposals in the forum,2.93,Tam2140#9361,2021-08-26T22:00:00.000Z,
729,729,contribut tec hatch next post,for contributing to the TEC hatch what's next post,9.67,chuygarcia.eth#6692,2021-08-25T22:00:00.000Z,
731,731,propos reward mechan take time,for proposing the reward mechanisms and for taking time for herself,7.27,liviade#1387,2021-08-26T22:00:00.000Z,
734,734,continu surpris week week consist rhythm kind proactiv great sens time account blow mind 🙌,"for continuing to surprise me week after week. Your consistency, rhythm, kindness, proactivity, great sense of time and accountability blow my mind 🙌",9.67,Zeptimus#3359,2021-08-23T22:00:00.000Z,
735,735,jump tec case studi,for jumping in the TEC Case Study,4.67,Suga#8514,2021-08-26T22:00:00.000Z,
736,736,gather kick meet tec agreement,for gathering for kick-off meeting for the TEC agreements,4.67,Mettodo#7010,2021-08-26T22:00:00.000Z,
738,738,post propos hatch dao,for posting proposals for Hatch DAO,3.93,Tam2140#9361,2021-08-26T22:00:00.000Z,
739,739,contribut comm,for all of their contributions in comms,1.77,iviangita#3204,2021-08-26T22:00:00.000Z,
740,740,case studi,for the case studies,8.93,natesuits#4789,2021-08-26T22:00:00.000Z,
750,750,guid learb get paid could guid commun member 🙏,for guide me  on what are the learbings that are getting paid so i could guide a community member 🙏,6.33,Tam2140#9361,2021-08-20T22:00:00.000Z,
752,752,hatcher outreach,for doing hatchers outreach,3.83,Tam2140#9361,2021-08-12T22:00:00.000Z,
754,754,fire read comment it’ like everywher 🦸🏻‍♀️,for being on fire re: reading and commenting: it’s like you're everywhere! 🦸🏻‍♀️,6.33,anna-marie#8824,2021-08-19T22:00:00.000Z,
755,755,great contribut comm,for their great contributions to Comms,1.77,iviangita#3204,2021-08-12T22:00:00.000Z,
757,757,check tec looko way get involv,for checking out the TEC and lookoing for ways to get involved,5.33,trangnv#2156,2021-08-11T22:00:00.000Z,
759,759,get ts applic quickli  folk know super happi part commun offici ,"for getting TS applications through quickly for 3 folk I know and am super happy are now part of the community, officially!",11.33,Yineisy Mota#1449,2021-08-11T22:00:00.000Z,
760,760,awesom hatch meme,for awesome hatch memes,2.67,karmaticacid#1218,2021-08-11T22:00:00.000Z,
761,761,appli trust seed,for applying to the trusted seed,4.67,jukren#8803,2021-08-11T22:00:00.000Z,
763,763,review code mount manu user feedback proactiv search collabor possibl,for reviewing my code and @Mount Manu for the user feedback and proactively searching for collaboration possibilities,11.33,divine_comedian#5493,2021-08-04T22:00:00.000Z,
764,764,amaz talk pari 👩🏻‍🏫,for their amazing talks in Paris! 👩🏻‍🏫,11.33,liviade#1387,2021-08-19T22:00:00.000Z,
765,765,tec scout outreach,for the TEC Scouts and outreach,5.33,eduardovegap#0422,2021-08-12T22:00:00.000Z,
769,769,take vacat,for taking vacation off,2.0,Tam2140#9361,2021-08-19T22:00:00.000Z,
772,772,sticker dese cool probabl send giveth hous 🥳,for his stickers desing so cool and he will probably send some the the Giveth House 🥳,5.33,Vyvy-vi#5040,2021-08-16T22:00:00.000Z,
777,777,poap distribut magic conjur 🪄,for the POAP distribution magic they conjured 🪄,6.33,santigs#9769,2021-08-19T22:00:00.000Z,
779,779,articl forum ✍🏻,for their articles in the forum ✍🏻,3.33,Suga#8514,2021-08-19T22:00:00.000Z,
780,780,one energ inspir person met talk eleph room voic collect psychosi around public good ,"for being one of the most energic and inspiring persons i've met and for  talking about the elephants in the room, voicing the collective psychosis around public goods.",9.67,"griff (💜, 💜)#8888",2021-08-04T22:00:00.000Z,
782,782,execut vision tec,for executing this vision you had for TEC,9.67,"griff (💜, 💜)#8888",2021-08-12T22:00:00.000Z,
785,785,turn tam onto darkforc,for turning Tam onto Darkforce,5.33,DanKnobelsdorf#0326,2021-08-19T22:00:00.000Z,
787,787,stay giveth hous keep clean like found ,"for staying in the Giveth house (and keeping it clean, just like they found it)",9.67,elessar.eth#7945,2021-08-05T22:00:00.000Z,
788,788,initi comm 💪🏻,for their initiative in Comms 💪🏻,5.43,iviangita#3204,2021-08-05T22:00:00.000Z,
790,790,spend hour call gideon 🤙🏻,for spending an hour or so on a call with Gideon 🤙🏻,5.33,JeffEmmett#7202,2021-08-05T22:00:00.000Z,
792,792,book gave juan it’ realli good read organiz ident,for the book he gave Juan and it’s really good to read about organizational identity,4.43,natesuits#4789,2021-08-05T22:00:00.000Z,
793,793,reach soft commit hatcher,for reaching out to soft-commit Hatchers,5.33,liviade#1387,2021-08-05T22:00:00.000Z,
795,795,stay giveth hous keep clean like found ,"for staying in the Giveth house (and keeping it clean, just like they found it)",2.0,Juankbell#7458,2021-08-05T22:00:00.000Z,
796,796,meet eduardo person,for meeting Eduardo in person,2.0,natesuits#4789,2021-08-05T22:00:00.000Z,
804,804,nice call eduardo,for a very nice call with Eduardo,3.0,anna-marie#8824,2021-08-26T22:00:00.000Z,
811,811,initi orient,for the initiatives in the orientation,3.0,Suga#8514,2021-08-26T22:00:00.000Z,
812,812,upcom comm project chuy excit,for all the upcoming comms projects that Chuy is excited about,3.0,acidlazzer#5796,2021-08-26T22:00:00.000Z,
814,814,upcom comm project chuy excit,for all the upcoming comms projects that Chuy is excited about,3.0,David (please DYOR...)#4116,2021-08-26T22:00:00.000Z,
815,815,great on chuy warm welcom,for great 1on1s with Chuy and warming welcome,3.67,Tam2140#9361,2021-08-26T22:00:00.000Z,
816,816,great meme week ,for the great memes this week!,3.67,divine_comedian#5493,2021-08-26T22:00:00.000Z,
819,819,reach soft commit hatcher,for reaching out to soft-commit Hatchers,3.67,Tam2140#9361,2021-08-05T22:00:00.000Z,
821,821,get acidlazz involv project week,for getting acidlazzer involved in their projects this week,3.67,Juankbell#7458,2021-08-26T22:00:00.000Z,
825,825,tec denzel http youtu ugi knrrk,for being our TEC Denzel: https://youtu.be/7uGy_KNr2rk,3.0,MisterBoyfriend#7096,2021-08-08T22:00:00.000Z,
870,870,contribut comm 📡,for their contributions in Comms 📡,2.1,acidlazzer#5796,2021-08-19T22:00:00.000Z,
873,873,warm welcom new commer ,for the warm welcoming to the new commers!!,3.67,anna-marie#8824,2021-08-25T22:00:00.000Z,
877,877,wayfind plug contribut,for the wayfinding on how to plug in and contribute,3.67,Zeptimus#3359,2021-08-20T22:00:00.000Z,
882,882,ccd paramet forum post,for all the CCD parameters forum posts,2.0,Mount Manu#3530,2021-08-26T22:00:00.000Z,
883,883,consist publish commun updat 🗞️,for consistently publishing community updates 🗞️,3.6,Suga#8514,2021-08-19T22:00:00.000Z,
886,886,consist publish commun updat,for consistently publishing community updates,7.0,Suga#8514,2021-08-18T22:00:00.000Z,
891,891,outdoor,for being outdoors,2.0,"griff (💜, 💜)#8888",2021-08-12T22:00:00.000Z,
892,892,gather feedback config dashboard,for gathering feedback on the config dashboard,3.6,Mount Manu#3530,2021-08-05T22:00:00.000Z,
897,897,forum post comment get involv quickli,for all his forum posts/comments and getting so involved so quickly,4.6,GideonRo#3175,2021-08-26T22:00:00.000Z,
898,898,outdoor,for being outdoors,0.1,ygg_anderson#4998,2021-08-12T22:00:00.000Z,
900,900,review code mount manu user feedback proactiv search collabor possibl,for reviewing my code and @Mount Manu for the user feedback and proactively searching for collaboration possibilities,7.0,"griff (💜, 💜)#8888",2021-08-04T22:00:00.000Z,
904,904,ce natur get everyth even she’ vacat,for ce of nature and she gets everything out even she’s on vacation,7.0,Suga#8514,2021-08-19T22:00:00.000Z,
907,907,take vacat take time serious,for taking vacation and taking her time off seriously,1.33,Tam2140#9361,2021-08-05T22:00:00.000Z,
908,908,lot everyth,for a lot of everything that we do,1.33,iviangita#3204,2021-08-26T22:00:00.000Z,
910,910,incred tec coven reward system post forum,for the incredible the TEC Covenant and the Reward System posts in the forum,7.0,liviade#1387,2021-08-26T22:00:00.000Z,
914,914,get ts applic super quickli could part hatch,for getting their TS application in super quickly so that they could be a part of the hatch,7.0,Media#1337,2021-08-11T22:00:00.000Z,
915,915,get ts applic super quickli could part hatch,for getting their TS application in super quickly so that they could be a part of the hatch,6.0,taxil#8577,2021-08-11T22:00:00.000Z,
918,918,thought input forum post find joke chicken funni,for such thoughtful input on forum posts and finding my joke about chickens funny,6.0,GideonRo#3175,2021-08-11T22:00:00.000Z,
919,919,onboard inclus initi you’r take,for onboarding and all the inclusion initiatives you’re taking on,7.0,Suga#8514,2021-08-26T22:00:00.000Z,
930,930,meet eduardo person,for meeting Eduardo in person,4.33,"griff (💜, 💜)#8888",2021-08-05T22:00:00.000Z,
935,935,answer messag quick even though take studi break 🙌,for answering to messages so quick even though he is taking a study break! 🙌,3.67,Vyvy-vi#5040,2021-08-23T22:00:00.000Z,
940,940,contribut comm,for their contributions in Comms,1.67,iviangita#3204,2021-08-05T22:00:00.000Z,
947,947,involv acidlazz graviti,for involving acidlazzer in Gravity,3.67,Juankbell#7458,2021-08-05T22:00:00.000Z,
962,962,initi comm 💪🏻,for their initiative in Comms 💪🏻,2.33,acidlazzer#5796,2021-08-05T22:00:00.000Z,
973,973,show mani commun call get involv tec,for showing up to so many of our community calls and getting more involved in TEC,2.33,DanKnobelsdorf#0326,2021-08-19T22:00:00.000Z,
976,976,contribut comm 📡,for their contributions in Comms 📡,2.77,iviangita#3204,2021-08-19T22:00:00.000Z,
988,988,save tec hatch post forum thing,for saving the TEC Hatch post forum thing,4.33,bradleyc#3333,2021-08-26T22:00:00.000Z,
991,991,offer idea feedback translat,for offering ideas and feedback for the translations,3.67,ZER8🧠#9093,2021-08-15T22:00:00.000Z,
1007,1007,warm welcom new commer ,for the warm welcoming to the new commers!!,3.67,liviade#1387,2021-08-25T22:00:00.000Z,
1009,1009,great contribut comm,for their great contributions to Comms,1.43,acidlazzer#5796,2021-08-12T22:00:00.000Z,
1011,1011,awesom hatch meme,for awesome hatch memes,4.33,"griff (💜, 💜)#8888",2021-08-11T22:00:00.000Z,
